flowID,src,dest,period[s],e2e_deadline[s],net_deadline[s],latency_bound[s],seqn,send_ts[s],rcv_ts[s],latency[s],slack[s],tightness[%]
4-1,4,1,9.0,57.0,8.53328,43.666136,45,483.4090099334717,489.6913480758667,6.2823381423950195,50.71766185760498,14.387208756907228
4-1,4,1,9.0,57.0,8.53328,43.666136,46,493.9293580055237,499.29856395721436,5.369205951690674,51.630794048309326,12.296040922170612
4-1,4,1,9.0,57.0,8.53328,43.666136,47,504.4269549846649,506.76421904563904,2.337264060974121,54.66273593902588,5.3525781648601125
4-1,4,1,9.0,57.0,8.53328,43.666136,48,514.9392189979553,516.3483140468597,1.409095048904419,55.59090495109558,3.2269744428598375
4-1,4,1,9.0,57.0,8.53328,43.666136,49,525.4289031028748,533.4086949825287,7.979791879653931,49.02020812034607,18.274554633489736
4-1,4,1,9.0,57.0,8.53328,43.666136,50,535.9504899978638,544.068932056427,8.118442058563232,48.88155794143677,18.59207798593224
4-1,4,1,9.0,57.0,8.53328,43.666136,51,546.4586400985718,550.4392869472504,3.980646848678589,53.01935315132141,9.11609593456721
4-1,4,1,9.0,57.0,8.53328,43.666136,52,556.9651989936829,561.1156229972839,4.150424003601074,52.849575996398926,9.504903304476207
4-1,4,1,9.0,57.0,8.53328,43.666136,53,567.4689819812775,569.649209022522,2.180227041244507,54.81977295875549,4.992947031641423
4-1,4,1,9.0,57.0,8.53328,43.666136,54,577.9591870307922,579.242250919342,1.2830638885498047,55.716936111450195,2.9383499573898746
4-1,4,1,9.0,57.0,8.53328,43.666136,55,588.4786739349365,598.4094059467316,9.930732011795044,47.069267988204956,22.742410759209477
4-1,4,1,9.0,57.0,8.53328,43.666136,56,598.9695289134979,605.8804919719696,6.91096305847168,50.08903694152832,15.826825296544856
4-1,4,1,9.0,57.0,8.53328,43.666136,57,609.479033946991,612.288172006607,2.809138059616089,54.19086194038391,6.43321877533677
4-1,4,1,9.0,57.0,8.53328,43.666136,58,619.999382019043,625.071300983429,5.071918964385986,51.928081035614014,11.61522275382
4-1,4,1,9.0,57.0,8.53328,43.666136,59,630.4893219470978,631.4781589508057,0.9888370037078857,56.011162996292114,2.264539742439967
4-1,4,1,9.0,57.0,8.53328,43.666136,60,641.0092890262604,643.1725800037384,2.1632909774780273,54.83670902252197,4.95416168144126
4-1,4,1,9.0,57.0,8.53328,43.666136,61,651.4990050792694,661.2892510890961,9.79024600982666,47.20975399017334,22.420683180729934
4-1,4,1,9.0,57.0,8.53328,43.666136,62,662.0188410282135,668.7893810272217,6.770539999008179,50.22946000099182,15.50524186295801
4-1,4,1,9.0,57.0,8.53328,43.666136,63,672.5093719959259,678.371463060379,5.862091064453125,51.137908935546875,13.424799172642905
4-1,4,1,9.0,57.0,8.53328,43.666136,64,683.0188610553741,686.9092750549316,3.890413999557495,53.109586000442505,8.909453310816177
4-1,4,1,9.0,57.0,8.53328,43.666136,65,693.5391249656677,695.3993229866028,1.8601980209350586,55.13980197906494,4.260047238745967
4-1,4,1,9.0,57.0,8.53328,43.666136,66,704.0302600860596,705.0281879901886,0.9979279041290283,56.00207209587097,2.2853588513740446
4-1,4,1,9.0,57.0,8.53328,43.666136,67,714.5490369796753,723.1409959793091,8.591958999633789,48.40804100036621,19.67648110571036
4-1,4,1,9.0,57.0,8.53328,43.666136,68,725.0388510227203,731.6503639221191,6.611512899398804,50.388487100601196,15.141053239514491
4-1,4,1,9.0,57.0,8.53328,43.666136,69,735.5588870048523,741.2606029510498,5.70171594619751,51.29828405380249,13.057523446080758
4-1,4,1,9.0,57.0,8.53328,43.666136,70,746.0493099689484,749.7906930446625,3.7413830757141113,53.25861692428589,8.568156971146042
4-1,4,1,9.0,57.0,8.53328,43.666136,71,756.5587890148163,760.4509990215302,3.892210006713867,53.10778999328613,8.91356635428852
4-1,4,1,9.0,57.0,8.53328,43.666136,72,767.0792551040649,767.8891980648041,0.8099429607391357,56.190057039260864,1.8548537492283166
4-1,4,1,9.0,57.0,8.53328,43.666136,73,777.569128036499,787.0796530246735,9.510524988174438,47.48947501182556,21.780092903513236
4-1,4,1,9.0,57.0,8.53328,43.666136,74,788.0908269882202,794.5795290470123,6.488702058792114,50.511297941207886,14.859803621717557
4-1,4,1,9.0,57.0,8.53328,43.666136,75,798.5794339179993,805.2136700153351,6.634236097335815,50.365763902664185,15.193091729792203
4-1,4,1,9.0,57.0,8.53328,43.666136,76,809.0887489318848,813.7523059844971,4.663557052612305,52.336442947387695,10.680031438120158
4-1,4,1,9.0,57.0,8.53328,43.666136,77,819.6104350090027,823.3336930274963,3.7232580184936523,53.27674198150635,8.526648702082667
4-1,4,1,9.0,57.0,8.53328,43.666136,78,830.0995190143585,839.3094799518585,9.2099609375,47.7900390625,21.091769918684815
4-1,4,1,9.0,57.0,8.53328,43.666136,79,840.6086859703064,850.0094590187073,9.400773048400879,47.59922695159912,21.528749528927584
4-1,4,1,9.0,57.0,8.53328,43.666136,80,851.1090159416199,855.3389360904694,4.229920148849487,52.77007985115051,9.68695775795112
4-1,4,1,9.0,57.0,8.53328,43.666136,81,861.6166660785675,868.1303849220276,6.513718843460083,50.48628115653992,14.917094664524663
4-1,4,1,9.0,57.0,8.53328,43.666136,82,872.1204130649567,874.5103509426117,2.3899378776550293,54.61006212234497,5.473206691920323
4-1,4,1,9.0,57.0,8.53328,43.666136,83,882.6290929317474,886.2538330554962,3.6247401237487793,53.37525987625122,8.301032460826804
4-1,4,1,9.0,57.0,8.53328,43.666136,84,893.1407430171967,894.7784070968628,1.6376640796661377,55.36233592033386,3.7504213326000215
4-1,4,1,9.0,57.0,8.53328,43.666136,85,903.6391580104828,904.3610219955444,0.7218639850616455,56.278136014938354,1.6531437200251595
4-1,4,1,9.0,57.0,8.53328,43.666136,86,914.1592750549316,922.4590909481049,8.299815893173218,48.70018410682678,19.007442960314183
4-1,4,1,9.0,57.0,8.53328,43.666136,87,924.6490890979767,929.9194810390472,5.270391941070557,51.72960805892944,12.069746544715008
4-1,4,1,9.0,57.0,8.53328,43.666136,88,935.1690950393677,948.0595760345459,12.890480995178223,44.10951900482178,29.520544238625153
4-1,4,1,9.0,57.0,8.53328,43.666136,89,945.6591939926147,,,,
4-1,4,1,9.0,57.0,8.53328,43.666136,90,956.1693060398102,957.6593780517578,1.4900720119476318,55.50992798805237,3.4124201233368385
4-1,4,1,9.0,57.0,8.53328,43.666136,91,966.6698520183563,970.4497129917145,3.7798609733581543,53.220139026641846,8.65627536486891
4-1,4,1,9.0,57.0,8.53328,43.666136,92,977.1905040740967,984.2992939949036,7.108789920806885,49.891210079193115,16.279869418276178
4-1,4,1,9.0,57.0,8.53328,43.666136,93,987.6992149353027,993.8791620731354,6.179947137832642,50.82005286216736,14.15272269071997
4-1,4,1,9.0,57.0,8.53328,43.666136,94,998.1892449855804,1001.379184961319,3.1899399757385254,53.810060024261475,7.305294830159749
4-1,4,1,9.0,57.0,8.53328,43.666136,95,1008.709203004837,1010.9594459533691,2.2502429485321045,54.749757051467896,5.153290752660379
4-1,4,1,9.0,57.0,8.53328,43.666136,96,1019.1999549865723,1030.1671710014343,10.96721601486206,46.03278398513794,25.116067093415502
4-1,4,1,9.0,57.0,8.53328,43.666136,97,1029.723634004593,1038.6495699882507,8.925935983657837,48.07406401634216,20.441323188426466
4-1,4,1,9.0,57.0,8.53328,43.666136,98,1040.2290279865265,1047.2004189491272,6.971390962600708,50.02860903739929,15.965211491579442
4-1,4,1,9.0,57.0,8.53328,43.666136,99,1050.7189619541168,1054.6396169662476,3.9206550121307373,53.07934498786926,8.978708379717265
4-1,4,1,9.0,57.0,8.53328,43.666136,100,1061.24400806427,1066.3899919986725,5.145983934402466,51.854016065597534,11.784839250265849
4-1,4,1,9.0,57.0,8.53328,43.666136,101,1071.729418039322,1074.909332036972,3.1799139976501465,53.82008600234985,7.282334295963688
4-1,4,1,9.0,57.0,8.53328,43.666136,102,1082.2393560409546,1090.9093430042267,8.669986963272095,48.330013036727905,19.855173270362403
4-1,4,1,9.0,57.0,8.53328,43.666136,103,1092.7593410015106,1101.614058971405,8.85471796989441,48.14528203010559,20.27822651835832
4-1,4,1,9.0,57.0,8.53328,43.666136,104,1103.2490949630737,1110.1084909439087,6.859395980834961,50.14060401916504,15.70873131718126
4-1,4,1,9.0,57.0,8.53328,43.666136,105,1113.7694399356842,1119.689994096756,5.920554161071777,51.07944583892822,13.558685753811092
4-1,4,1,9.0,57.0,8.53328,43.666136,106,1124.2590870857239,1129.2595629692078,5.000475883483887,51.99952411651611,11.45161065655978
4-1,4,1,9.0,57.0,8.53328,43.666136,107,1134.769010066986,1136.7393670082092,1.9703569412231445,55.029643058776855,4.512322641103725
4-1,4,1,9.0,57.0,8.53328,43.666136,108,1145.2701830863953,1146.3193979263306,1.0492148399353027,55.9507851600647,2.4028112767644534
4-1,4,1,9.0,57.0,8.53328,43.666136,109,1155.7792649269104,1163.3981819152832,7.618916988372803,49.3810830116272,17.44811354128701
4-1,4,1,9.0,57.0,8.53328,43.666136,110,1166.2994129657745,1174.0681610107422,7.768748044967651,49.23125195503235,17.79124226830524
4-1,4,1,9.0,57.0,8.53328,43.666136,111,1176.7889840602875,1180.450413942337,3.6614298820495605,53.33857011795044,8.385055829188918
4-1,4,1,9.0,57.0,8.53328,43.666136,112,1187.298919916153,1191.0893049240112,3.7903850078582764,53.209614992141724,8.680376500128787
4-1,4,1,9.0,57.0,8.53328,43.666136,113,1197.8001890182495,1199.6194880008698,1.8192989826202393,55.18070101737976,4.166384180684637
4-1,4,1,9.0,57.0,8.53328,43.666136,114,1208.3090829849243,1209.209702014923,0.9006190299987793,56.09938097000122,2.0625113932654338
4-1,4,1,9.0,57.0,8.53328,43.666136,115,1218.8293850421906,1227.3493120670319,8.519927024841309,48.48007297515869,19.511520380097995
4-1,4,1,9.0,57.0,8.53328,43.666136,116,1229.3195929527283,1235.8704199790955,6.5508270263671875,50.44917297363281,15.00207626882119
4-1,4,1,9.0,57.0,8.53328,43.666136,117,1239.83952999115,1242.259371995926,2.419842004776001,54.580157995224,5.5416902580434435
4-1,4,1,9.0,57.0,8.53328,43.666136,118,1250.3373930454254,1255.0489339828491,4.711540937423706,52.288459062576294,10.78991953266418
4-1,4,1,9.0,57.0,8.53328,43.666136,119,1260.8390350341797,1261.4591310024261,0.62009596824646,56.37990403175354,1.4200843606735891
4-1,4,1,9.0,57.0,8.53328,43.666136,120,1271.3604309558868,1273.169284105301,1.8088531494140625,55.19114685058594,4.1424621345338695
4-1,4,1,9.0,57.0,8.53328,43.666136,121,1281.8492529392242,1290.2507100105286,8.401457071304321,48.59854292869568,19.24021184586683
4-1,4,1,9.0,57.0,8.53328,43.666136,122,1292.3692100048065,1298.7694110870361,6.400201082229614,50.599798917770386,14.657127166529262
4-1,4,1,9.0,57.0,8.53328,43.666136,123,1302.859472990036,1309.448173046112,6.58870005607605,50.41129994392395,15.088809451965362
4-1,4,1,9.0,57.0,8.53328,43.666136,124,1313.3691380023956,1317.9503610134125,4.581223011016846,52.418776988983154,10.491477906396035
4-1,4,1,9.0,57.0,8.53328,43.666136,125,1323.8893420696259,1325.4195230007172,1.5301809310913086,55.46981906890869,3.5042737261920966
4-1,4,1,9.0,57.0,8.53328,43.666136,126,1334.3790910243988,1336.078509092331,1.699418067932129,55.30058193206787,3.891844398442145
4-1,4,1,9.0,57.0,8.53328,43.666136,127,1344.8990890979767,1353.1192309856415,8.220141887664795,48.779858112335205,18.82498118831672
4-1,4,1,9.0,57.0,8.53328,43.666136,128,1355.3894209861755,1361.6492249965668,6.259804010391235,50.740195989608765,14.335603247310994
4-1,4,1,9.0,57.0,8.53328,43.666136,129,1365.8992619514465,1372.3096160888672,6.410354137420654,50.589645862579346,14.680378720527628
4-1,4,1,9.0,57.0,8.53328,43.666136,130,1376.4199340343475,1379.7694580554962,3.3495240211486816,53.65047597885132,7.670758917502299
4-1,4,1,9.0,57.0,8.53328,43.666136,131,1386.9201509952545,1390.4400980472565,3.519947052001953,53.48005294799805,8.061045410571598
4-1,4,1,9.0,57.0,8.53328,43.666136,132,1397.4300899505615,1404.2893040180206,6.8592140674591064,50.140785932540894,15.708314716601226
4-1,4,1,9.0,57.0,8.53328,43.666136,133,1407.9192910194397,1417.0793840885162,9.160093069076538,47.83990693092346,20.9775673054207
4-1,4,1,9.0,57.0,8.53328,43.666136,134,1418.429104089737,1424.5407040119171,6.111599922180176,50.888400077819824,13.996200447367672
4-1,4,1,9.0,57.0,8.53328,43.666136,135,1428.9491291046143,1435.2189660072327,6.269836902618408,50.73016309738159,14.35857961560512
4-1,4,1,9.0,57.0,8.53328,43.666136,136,1439.4391889572144,1443.729166984558,4.28997802734375,52.71002197265625,9.824496555737722
4-1,4,1,9.0,57.0,8.53328,43.666136,137,1449.9597990512848,1453.3393249511719,3.379525899887085,53.620474100112915,7.739466345011807
4-1,4,1,9.0,57.0,8.53328,43.666136,138,1460.4491829872131,1469.3296120166779,8.880429029464722,48.11957097053528,20.33710752301216
4-1,4,1,9.0,57.0,8.53328,43.666136,139,1470.959018945694,1479.989352941513,9.030333995819092,47.96966600418091,20.680405511078632
4-1,4,1,9.0,57.0,8.53328,43.666136,140,1481.4735310077667,1485.3191349506378,3.8456039428710938,53.154396057128906,8.806833613285805
4-1,4,1,9.0,57.0,8.53328,43.666136,141,1491.9693310260773,1498.109612941742,6.140281915664673,50.85971808433533,14.061885200157562
4-1,4,1,9.0,57.0,8.53328,43.666136,142,1502.4889159202576,1504.4901859760284,2.001270055770874,54.998729944229126,4.583116893537074
4-1,4,1,9.0,57.0,8.53328,43.666136,143,1512.9791150093079,1516.2194941043854,3.2403790950775146,53.759620904922485,7.420805667525779
4-1,4,1,9.0,57.0,8.53328,43.666136,144,1523.489198923111,1524.7593290805817,1.2701301574707031,55.7298698425293,2.9087303659538435
4-1,4,1,9.0,57.0,8.53328,43.666136,145,1533.9896070957184,1542.869257926941,8.879650831222534,48.120349168777466,20.33532536797516
4-1,4,1,9.0,57.0,8.53328,43.666136,146,1544.49902009964,1552.478630065918,7.979609966278076,49.020390033721924,18.274138032909704
4-1,4,1,9.0,57.0,8.53328,43.666136,147,1555.0187330245972,1559.9392139911652,4.920480966567993,52.07951903343201,11.268413964010906
4-1,4,1,9.0,57.0,8.53328,43.666136,148,1565.509253025055,1579.1101689338684,13.600915908813477,43.39908409118652,31.14751419455451
4-1,4,1,9.0,54.0,8.53328,43.666136,149,1576.082757949829,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,0,10.6687490940094,34.510221004486084,23.841471910476685,30.158528089523315,63.634689159135206
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,1,18.17921495437622,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,2,25.659146070480347,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,3,33.1689670085907,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,4,40.6888530254364,45.178942918777466,4.4900898933410645,49.509910106658936,11.984389039913955
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,5,48.178730964660645,49.431092977523804,1.2523620128631592,52.74763798713684,3.3426487971254892
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,6,55.69930100440979,64.36946606636047,8.670165061950684,45.329834938049316,23.1413253656198
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,7,63.18886399269104,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,8,70.71020102500916,75.02962708473206,4.3194260597229,49.6805739402771,11.528874378580232
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,9,78.2004029750824,80.3197340965271,2.119331121444702,51.8806688785553,5.656654825877259
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,10,85.70893502235413,87.7913429737091,2.0824079513549805,51.91759204864502,5.55810409628087
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,11,93.22886395454407,99.52040195465088,6.2915380001068115,47.70846199989319,16.79259009145964
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,12,100.71888899803162,104.87837600708008,4.159487009048462,49.84051299095154,11.101984972913852
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,13,108.2391049861908,111.24007201194763,3.000967025756836,50.999032974243164,8.009807640145512
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,14,115.72883296012878,117.64069199562073,1.9118590354919434,52.08814096450806,5.102896159114758
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,15,123.23866105079651,129.38002610206604,6.141365051269531,47.85863494873047,16.39176714918267
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,16,130.75907802581787,134.71224904060364,3.9531710147857666,50.04682898521423,10.551312002186098
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,17,138.24881196022034,142.18940901756287,3.9405970573425293,50.05940294265747,10.517751160120428
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,18,145.76909399032593,148.57248306274414,2.803389072418213,51.19661092758179,7.482457160585711
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,19,153.2588119506836,159.23152804374695,5.9727160930633545,48.027283906936646,15.941630342497252
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,20,160.77930402755737,164.5611400604248,3.7818360328674316,50.21816396713257,10.094005995350662
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,21,168.2691559791565,170.96834301948547,2.6991870403289795,51.30081295967102,7.204334067068369
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,22,175.77884697914124,177.3496220111847,1.570775032043457,52.42922496795654,4.192517193499801
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,23,183.29926300048828,190.15939593315125,6.860132932662964,47.139867067337036,18.310212909653618
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,24,190.78909993171692,193.37852597236633,2.589426040649414,51.410573959350586,6.911373669210725
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,25,198.30977702140808,199.72909092903137,1.419313907623291,52.58068609237671,3.7882560133024885
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,26,205.79871702194214,211.4810860157013,5.682368993759155,48.317631006240845,15.166672005954268
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,27,213.3088059425354,216.79013109207153,3.481325149536133,50.51867485046387,9.291919751618321
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,28,220.80925297737122,225.32047295570374,4.5112199783325195,49.48878002166748,12.040786832608394
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,29,228.319020986557,230.6292290687561,2.3102080821990967,51.6897919178009,6.1661198501364725
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,30,235.8389630317688,238.10080003738403,2.2618370056152344,51.738162994384766,6.037013793502687
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,31,243.32873106002808,244.5106279850006,1.1818969249725342,52.818103075027466,3.1545721556610564
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,32,250.84981203079224,254.12064599990845,3.270833969116211,50.72916603088379,8.730102893705485
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,33,258.33903098106384,261.5507140159607,3.2116830348968506,50.78831696510315,8.572224582892494
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,34,265.848788022995,267.96219396591187,2.11340594291687,51.88659405708313,5.6408400768866445
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,35,273.4312160015106,278.6291620731354,5.197946071624756,48.802053928375244,13.873710640677297
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,36,280.85877108573914,282.92074394226074,2.0619728565216064,51.938027143478394,5.503561284807565
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,37,288.37899804115295,290.35861706733704,1.979619026184082,52.02038097381592,5.283752691853635
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,38,295.86893105506897,296.7408459186554,0.8719148635864258,53.128085136413574,2.3272066223885517
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,39,303.37903904914856,309.550008058548,6.170969009399414,47.829030990600586,16.470782349273875
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,40,310.8792760372162,314.87894105911255,3.9996650218963623,50.00033497810364,10.675408018629835
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,41,318.38878202438354,321.25936102867126,2.8705790042877197,51.12942099571228,7.661792163273222
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,42,325.9089779853821,327.6411030292511,1.7321250438690186,52.26787495613098,4.62317256104154
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,43,333.3988950252533,339.37976694107056,5.980871915817261,48.01912808418274,15.963398849396937
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,44,340.91956996917725,344.7382709980011,3.8187010288238525,50.18129897117615,10.192401453791664
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,45,348.408891916275,351.11871910095215,2.709827184677124,51.290172815322876,7.232733415931766
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,46,355.9187150001526,358.5720920562744,2.653377056121826,51.346622943878174,7.082063759414833
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,47,363.4389100074768,369.2306799888611,5.791769981384277,48.20823001861572,15.458671504448649
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,48,370.9289200305939,373.50953698158264,2.5806169509887695,51.41938304901123,6.887861543598895
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,49,378.44932293891907,380.9407420158386,2.4914190769195557,51.508580923080444,6.649785681027848
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,50,385.938884973526,387.34998893737793,1.4111039638519287,52.58889603614807,3.766343053319718
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,51,393.46003699302673,400.1790609359741,6.719023942947388,47.28097605705261,17.933582358829096
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,52,400.94923210144043,405.44906306266785,4.499830961227417,49.50016903877258,12.01038868579797
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,53,408.45879101753235,409.7292129993439,1.2704219818115234,52.72957801818848,3.3908522182300302
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,54,415.9787139892578,417.2006869316101,1.221972942352295,52.778027057647705,3.261538072793737
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,55,423.4685559272766,426.8086130619049,3.340057134628296,50.659942865371704,8.914864750545256
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,56,430.98980593681335,434.2695360183716,3.2797300815582275,50.72026991844177,8.753847289693203
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,57,438.4787700176239,440.6293170452118,2.1505470275878906,51.84945297241211,5.7399724369585465
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,58,445.988893032074,447.0302450656891,1.0413520336151123,52.95864796638489,2.779447225958042
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,59,453.50867104530334,454.5083749294281,0.9997038841247559,53.000296115875244,2.668285169486712
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,60,460.99885296821594,464.12047600746155,3.1216230392456055,50.878376960754395,8.331847652707168
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,61,468.5189440250397,471.55048298835754,3.031538963317871,50.96846103668213,8.091406450445227
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,62,476.0088560581207,477.9791440963745,1.9702880382537842,52.029711961746216,5.2588475803436685
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,63,483.5284950733185,489.6913480758667,6.162853002548218,47.83714699745178,16.44912011402562
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,64,491.02137899398804,496.0590319633484,5.037652969360352,48.96234703063965,13.445876244577512
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,65,498.5287389755249,502.4790999889374,3.9503610134124756,50.049638986587524,10.543811896295088
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,66,506.04906702041626,506.73048996925354,0.6814229488372803,53.31857705116272,1.8187693149979953
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,67,513.5386610031128,519.5484530925751,6.00979208946228,47.99020791053772,16.040588977055133
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,68,521.0671939849854,524.8795509338379,3.812356948852539,50.18764305114746,10.175468625210815
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,69,528.5486559867859,532.3103880882263,3.7617321014404297,50.23826789855957,10.040347084020123
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,70,536.0588870048523,544.0395159721375,7.980628967285156,46.019371032714844,21.300901451659886
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,71,543.578684091568,549.3988080024719,5.820123910903931,48.17987608909607,15.534350283770587
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,72,551.068619966507,553.6525599956512,2.583940029144287,51.41605997085571,6.896731090171854
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,73,558.5887539386749,561.1156229972839,2.526869058609009,51.47313094139099,6.744404359521187
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,74,566.0786089897156,572.8208339214325,6.742224931716919,47.25777506828308,17.995507550112478
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,75,573.6078820228577,579.242250919342,5.634368896484375,48.365631103515625,15.038556121114683
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,76,581.0890800952911,585.6090469360352,4.5199668407440186,49.48003315925598,12.064132868992534
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,77,588.6072659492493,589.8896849155426,1.282418966293335,52.717581033706665,3.422873075885701
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,78,596.1190669536591,597.3690969944,1.2500300407409668,52.74996995925903,3.336424587408879
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,79,603.612869977951,609.0835440158844,5.47067403793335,48.52932596206665,14.601642180567845
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,80,611.1288549900055,615.4495649337769,4.320709943771362,49.67929005622864,11.532301162071077
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,81,618.6188719272614,619.7409119606018,1.122040033340454,52.877959966659546,2.994809591195996
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,82,626.1288049221039,631.4502890110016,5.321484088897705,48.678515911102295,14.203442939002617
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,83,633.6297709941864,638.9396300315857,5.309859037399292,48.69014096260071,14.172414798569921
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,84,641.1389720439911,645.3403339385986,4.201361894607544,49.798638105392456,11.213752205076881
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,85,648.6592800617218,650.6292989253998,1.9700188636779785,52.02998113632202,5.2581291330714
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,86,656.1488790512085,664.5151290893555,8.366250038146973,45.63374996185303,22.330153213868467
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,87,663.6688649654388,,,,
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,88,671.1589260101318,675.1491780281067,3.9902520179748535,50.00974798202515,10.650284000245058
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,89,678.6689119338989,680.5010590553284,1.8321471214294434,52.16785287857056,4.890139040229917
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,90,686.188796043396,686.9092750549316,0.7204790115356445,53.279520988464355,1.9230128960538266
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,91,693.6788430213928,694.3606469631195,0.6818039417266846,53.318196058273315,1.81978621379435
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,92,701.1991729736328,705.0000629425049,3.8008899688720703,50.19911003112793,10.144862389597883
8-1,8,1,6.0,54.0,5.3332999999999995,37.466156,93,708.6888329982758,712.4796829223633,3.7908499240875244,50.209150075912476,10.118064751792323
