flowID,src,dest,period[s],e2e_deadline[s],net_deadline[s],latency_bound[s],seqn,send_ts[s],rcv_ts[s],latency[s],slack[s],tightness[%]
8-1,8,1,10.0,58.0,9.59994,46.732796,114,1208.3374650478363,1210.986699104309,2.6492340564727783,55.35076594352722,5.668896970069539
8-1,8,1,10.0,58.0,9.59994,46.732796,115,1218.8578839302063,1230.1766920089722,11.31880807876587,46.68119192123413,24.220267237521735
8-1,8,1,10.0,58.0,9.59994,46.732796,116,1229.347587108612,,,,
8-1,8,1,10.0,58.0,9.59994,46.732796,117,1239.8678450584412,1242.9393711090088,3.071526050567627,54.92847394943237,6.5725278893384145
8-1,8,1,10.0,58.0,9.59994,46.732796,118,1250.3577589988708,1262.1284489631653,11.770689964294434,46.229310035705566,25.187215342934827
8-1,8,1,10.0,58.0,9.59994,46.732796,119,1260.8678369522095,,,,
8-1,8,1,10.0,58.0,9.59994,46.732796,120,1271.3875050544739,1277.067615032196,5.680109977722168,52.31989002227783,12.15444070096334
8-1,8,1,10.0,58.0,9.59994,46.732796,121,1281.8774199485779,1293.0382919311523,11.160871982574463,46.83912801742554,23.88231164806502
8-1,8,1,10.0,58.0,9.59994,46.732796,122,1292.3876240253448,,,,
8-1,8,1,10.0,58.0,9.59994,46.732796,123,1302.8882429599762,1308.0480060577393,5.1597630977630615,52.84023690223694,11.040989496462101
8-1,8,1,10.0,58.0,9.59994,46.732796,124,1313.3973801136017,1320.74786901474,7.350488901138306,50.649511098861694,15.728759094872702
8-1,8,1,10.0,58.0,9.59994,46.732796,125,1323.9176540374756,1330.3569560050964,6.43930196762085,51.56069803237915,13.778978616260943
8-1,8,1,10.0,58.0,9.59994,46.732796,126,1334.4076149463654,1338.9079790115356,4.500364065170288,53.49963593482971,9.629991034926068
8-1,8,1,10.0,58.0,9.59994,46.732796,127,1344.9175350666046,1360.2074320316315,15.289896965026855,42.710103034973145,32.71770207163906
8-1,8,1,10.0,58.0,9.59994,46.732796,128,1355.4378321170807,,,,
8-1,8,1,10.0,58.0,9.59994,46.732796,129,1365.9275770187378,1368.757642030716,2.8300650119781494,55.16993498802185,6.0558435493098886
8-1,8,1,10.0,58.0,9.59994,46.732796,130,1376.447037935257,1381.51908993721,5.072052001953125,52.927947998046875,10.853303110631611
8-1,8,1,10.0,58.0,9.59994,46.732796,131,1386.937705039978,1390.0377459526062,3.100040912628174,54.899959087371826,6.633544700873823
8-1,8,1,10.0,58.0,9.59994,46.732796,132,1397.4474070072174,1401.7908871173859,4.343480110168457,53.65651988983154,9.294286843373243
8-1,8,1,10.0,58.0,9.59994,46.732796,133,1407.9678781032562,1412.4490740299225,4.48119592666626,53.51880407333374,9.588974575084828
8-1,8,1,10.0,58.0,9.59994,46.732796,134,1418.4571940898895,1420.987107038498,2.5299129486083984,55.4700870513916,5.413570693712395
8-1,8,1,10.0,58.0,9.59994,46.732796,135,1429.001177072525,1440.2098100185394,11.208632946014404,46.791367053985596,23.984511746342772
8-1,8,1,10.0,58.0,9.59994,46.732796,136,1439.4683740139008,,,,
8-1,8,1,10.0,58.0,9.59994,46.732796,137,1449.9887220859528,1451.907516002655,1.9187939167022705,56.08120608329773,4.10588297927278
8-1,8,1,10.0,58.0,9.59994,46.732796,138,1460.5020339488983,1469.9879710674286,9.485937118530273,48.51406288146973,20.29824433900825
8-1,8,1,10.0,58.0,9.59994,46.732796,139,1470.9873089790344,1481.7381620407104,10.750853061676025,47.249146938323975,23.004942956282832
8-1,8,1,10.0,58.0,9.59994,46.732796,140,1481.5085051059723,1488.1198890209198,6.61138391494751,51.38861608505249,14.147203850048925
8-1,8,1,10.0,58.0,9.59994,46.732796,141,1492.0169460773468,1503.0597469806671,11.042800903320312,46.95719909667969,23.62966021403965
8-1,8,1,10.0,58.0,9.59994,46.732796,142,1502.5084910392761,1511.569391965866,9.060900926589966,48.939099073410034,19.388741316890105
8-1,8,1,10.0,58.0,9.59994,46.732796,143,1513.0272989273071,1517.9968869686127,4.969588041305542,53.03041195869446,10.634048177441688
8-1,8,1,10.0,58.0,9.59994,46.732796,144,1523.517303943634,1529.7082240581512,6.190920114517212,51.80907988548279,13.247484945084842
8-1,8,1,10.0,58.0,9.59994,46.732796,145,1534.0271680355072,1541.4084680080414,7.38129997253418,50.61870002746582,15.79468939229354
8-1,8,1,10.0,58.0,9.59994,46.732796,146,1544.547446012497,1548.9068520069122,4.359405994415283,53.64059400558472,9.328365446859381
8-1,8,1,10.0,58.0,9.59994,46.732796,147,1555.0373780727386,1560.647057056427,5.6096789836883545,52.390321016311646,12.00373070699291
8-1,8,1,10.0,58.0,9.59994,46.732796,148,1565.55779504776,1570.2074201107025,4.649625062942505,53.350374937057495,9.949383432873361
8-1,8,1,10.0,58.0,9.59994,46.732796,149,1576.047219991684,1577.6994700431824,1.652250051498413,56.34774994850159,3.535525782575502
15-1,15,1,16.0,54.0,9.59994,52.732796,0,0.014106035232543945,26.63895010948181,26.624844074249268,27.375155925750732,50.49010500836949
15-1,15,1,16.0,54.0,9.59994,52.732796,1,16.524812936782837,,,,
15-1,15,1,16.0,54.0,9.59994,52.732796,2,33.01205110549927,42.65791201591492,9.64586091041565,44.35413908958435,18.29195802630236
15-1,15,1,16.0,54.0,9.59994,52.732796,3,49.532732009887695,57.56763410568237,8.034902095794678,45.96509790420532,15.237011319852408
15-1,15,1,16.0,54.0,9.59994,52.732796,4,66.0220160484314,72.48834705352783,6.4663310050964355,47.533668994903564,12.262446704127798
15-1,15,1,16.0,54.0,9.59994,52.732796,5,82.54468607902527,88.45798110961914,5.913295030593872,48.08670496940613,11.21369523169959
15-1,15,1,16.0,54.0,9.59994,52.732796,6,99.03256607055664,104.44791293144226,5.41534686088562,48.58465313911438,10.269409687446917
15-1,15,1,16.0,54.0,9.59994,52.732796,7,115.54241394996643,122.57936000823975,7.036946058273315,46.963053941726685,13.344534316506401
15-1,15,1,16.0,54.0,9.59994,52.732796,8,132.06259608268738,138.56888103485107,6.506284952163696,47.493715047836304,12.33821349462239
15-1,15,1,16.0,54.0,9.59994,52.732796,9,148.55263209342957,152.45713305473328,3.904500961303711,50.09549903869629,7.404312415567175
15-1,15,1,16.0,54.0,9.59994,52.732796,10,165.07262897491455,167.37649607658386,2.3038671016693115,51.69613289833069,4.368945469285018
15-1,15,1,16.0,54.0,9.59994,52.732796,11,181.5626790523529,186.53983902931213,4.9771599769592285,49.02284002304077,9.438452641424947
15-1,15,1,16.0,54.0,9.59994,52.732796,12,198.0721549987793,202.5752980709076,4.503143072128296,49.496856927871704,8.539549224980021
15-1,15,1,16.0,54.0,9.59994,52.732796,13,214.5754680633545,217.4696569442749,2.89418888092041,51.10581111907959,5.488403992309473
15-1,15,1,16.0,54.0,9.59994,52.732796,14,231.08214902877808,232.4076910018921,1.3255419731140137,52.674458026885986,2.513695600578459
15-1,15,1,16.0,54.0,9.59994,52.732796,15,247.61555004119873,250.49913597106934,2.8835859298706055,51.116414070129395,5.468297053451528
15-1,15,1,16.0,54.0,9.59994,52.732796,16,264.09253692626953,266.48970198631287,2.397165060043335,51.602834939956665,4.54587133980784
