flowID,src,dest,period[s],e2e_deadline[s],net_deadline[s],latency_bound[s],seqn,send_ts[s],rcv_ts[s],latency[s],slack[s],tightness[%]
3-1,3,1,4.0,57.0,3.19998,33.832836,46,221.1139419078827,222.70840907096863,1.5944671630859375,55.40553283691406,4.712780102400926
3-1,3,1,4.0,57.0,3.19998,33.832836,47,225.60344791412354,226.96011590957642,1.3566679954528809,55.64333200454712,4.009915087972173
3-1,3,1,4.0,57.0,3.19998,33.832836,48,230.12341690063477,231.23759007453918,1.114173173904419,55.88582682609558,3.293171089483657
3-1,3,1,4.0,57.0,3.19998,33.832836,49,234.6127450466156,235.48840308189392,0.8756580352783203,56.12434196472168,2.588189873524999
3-1,3,1,4.0,57.0,3.19998,33.832836,50,239.12281608581543,242.9481930732727,3.8253769874572754,53.174623012542725,11.306699170762023
3-1,3,1,4.0,57.0,3.19998,33.832836,51,243.64275598526,247.2280969619751,3.585340976715088,53.41465902328491,10.597222700204878
3-1,3,1,4.0,57.0,3.19998,33.832836,52,248.13295197486877,251.47797298431396,3.3450210094451904,53.65497899055481,9.886906936933073
3-1,3,1,4.0,57.0,3.19998,33.832836,53,252.65271401405334,254.68836092948914,2.035646915435791,54.96435308456421,6.016778834135545
3-1,3,1,4.0,57.0,3.19998,33.832836,54,257.1428279876709,258.94156098365784,1.7987329959869385,55.20126700401306,5.316530355264745
3-1,3,1,4.0,57.0,3.19998,33.832836,55,261.66266798973083,263.21855306625366,1.5558850765228271,55.44411492347717,4.598742702275467
3-1,3,1,4.0,57.0,3.19998,33.832836,56,266.15309500694275,267.4684040546417,1.3153090476989746,55.684690952301025,3.8876700956992623
3-1,3,1,4.0,57.0,3.19998,33.832836,57,270.6631920337677,274.946191072464,4.282999038696289,52.71700096130371,12.659296544623954
3-1,3,1,4.0,57.0,3.19998,33.832836,58,275.1837999820709,279.178395986557,3.994596004486084,53.005403995513916,11.806861253032658
3-1,3,1,4.0,57.0,3.19998,33.832836,59,279.6728570461273,283.4588339328766,3.7859768867492676,53.21402311325073,11.190243959298202
3-1,3,1,4.0,57.0,3.19998,33.832836,60,284.19302201271057,286.66784501075745,2.474822998046875,54.525177001953125,7.314855302248015
3-1,3,1,4.0,57.0,3.19998,33.832836,61,288.68286395072937,290.91335797309875,2.2304940223693848,54.769505977630615,6.592690078861213
3-1,3,1,4.0,57.0,3.19998,33.832836,62,293.1926419734955,295.1980299949646,2.005388021469116,54.994611978530884,5.9273423648821995
3-1,3,1,4.0,57.0,3.19998,33.832836,63,297.6931240558624,299.449511051178,1.7563869953155518,55.24361300468445,5.191367922321238
3-1,3,1,4.0,57.0,3.19998,33.832836,64,302.20286297798157,306.92162799835205,4.718765020370483,52.28123497962952,13.947293748506578
3-1,3,1,4.0,57.0,3.19998,33.832836,65,306.7281229496002,311.1883809566498,4.4602580070495605,52.53974199295044,13.183222379139487
3-1,3,1,4.0,57.0,3.19998,33.832836,66,311.21300292015076,315.43843603134155,4.225433111190796,52.774566888809204,12.489148444992303
3-1,3,1,4.0,57.0,3.19998,33.832836,67,315.7383530139923,318.6498820781708,2.911529064178467,54.08847093582153,8.605631121725848
3-1,3,1,4.0,57.0,3.19998,33.832836,68,320.2226769924164,322.90830993652344,2.6856329441070557,54.314367055892944,7.93794804581873
3-1,3,1,4.0,57.0,3.19998,33.832836,69,324.73278307914734,327.178729057312,2.445945978164673,54.55405402183533,7.229503249933505
3-1,3,1,4.0,57.0,3.19998,33.832836,70,329.2531340122223,331.43083000183105,2.1776959896087646,54.822304010391235,6.4366344861210125
3-1,3,1,4.0,57.0,3.19998,33.832836,71,333.7428410053253,334.6381449699402,0.8953039646148682,56.10469603538513,2.6462575133070967
3-1,3,1,4.0,57.0,3.19998,33.832836,72,338.2850329875946,338.89504408836365,0.610011100769043,56.38998889923096,1.803014978611438
3-1,3,1,4.0,57.0,3.19998,33.832836,73,342.75237703323364,347.4298269748688,4.677449941635132,52.32255005836487,13.825178420263473
3-1,3,1,4.0,57.0,3.19998,33.832836,74,347.27317094802856,350.60362100601196,3.3304500579833984,53.6695499420166,9.843839452251057
3-1,3,1,4.0,57.0,3.19998,33.832836,75,351.762708902359,354.88071608543396,3.118007183074951,53.88199281692505,9.215920247049201
3-1,3,1,4.0,57.0,3.19998,33.832836,76,356.2728199958801,359.15814304351807,2.8853230476379395,54.11467695236206,8.528173776617304
3-1,3,1,4.0,57.0,3.19998,33.832836,77,360.7926650047302,363.4085490703583,2.6158840656280518,54.38411593437195,7.731790694779626
3-1,3,1,4.0,57.0,3.19998,33.832836,78,365.2829239368439,366.6185529232025,1.3356289863586426,55.66437101364136,3.9477299105479737
3-1,3,1,4.0,57.0,3.19998,33.832836,79,369.8029479980469,370.86961603164673,1.0666680335998535,55.93333196640015,3.152759743817673
3-1,3,1,4.0,57.0,3.19998,33.832836,80,374.2927579879761,375.14878702163696,0.8560290336608887,56.14397096633911,2.5301722671457063
3-1,3,1,4.0,57.0,3.19998,33.832836,81,378.8028380870819,379.4000298976898,0.5971918106079102,56.40280818939209,1.76512489407601
3-1,3,1,4.0,57.0,3.19998,33.832836,82,383.30360198020935,386.8583369255066,3.554734945297241,53.44526505470276,10.506760193846123
3-1,3,1,4.0,57.0,3.19998,33.832836,83,387.8127419948578,391.1384780406952,3.3257360458374023,53.6742639541626,9.829906206613606
3-1,3,1,4.0,57.0,3.19998,33.832836,84,392.3340129852295,395.3896629810333,3.055649995803833,53.94435000419617,9.031610580336313
3-1,3,1,4.0,57.0,3.19998,33.832836,85,396.82251501083374,398.59826707839966,1.775752067565918,55.22424793243408,5.248605430434262
3-1,3,1,4.0,57.0,3.19998,33.832836,86,401.3515739440918,402.84873700141907,1.4971630573272705,55.50283694267273,4.4251775326409835
3-1,3,1,4.0,57.0,3.19998,33.832836,87,405.83252906799316,407.1287589073181,1.2962298393249512,55.70377016067505,3.831277517867409
3-1,3,1,4.0,57.0,3.19998,33.832836,88,410.3427209854126,411.37874007225037,1.0360190868377686,55.96398091316223,3.062170392212372
3-1,3,1,4.0,57.0,3.19998,33.832836,89,414.86314392089844,418.83877301216125,3.9756290912628174,53.02437090873718,11.750800586929271
3-1,3,1,4.0,57.0,3.19998,33.832836,90,419.35276889801025,423.0945119857788,3.7417430877685547,53.258256912231445,11.059501744898224
3-1,3,1,4.0,57.0,3.19998,33.832836,91,423.87378001213074,427.3679389953613,3.494158983230591,53.50584101676941,10.32771530956078
3-1,3,1,4.0,57.0,3.19998,33.832836,92,428.36297702789307,430.57836508750916,2.215388059616089,54.78461194038391,6.548041256772234
3-1,3,1,4.0,57.0,3.19998,33.832836,93,432.8724100589752,434.8295199871063,1.9571099281311035,55.0428900718689,5.784646395386728
3-1,3,1,4.0,57.0,3.19998,33.832836,94,437.37345790863037,439.1085069179535,1.7350490093231201,55.26495099067688,5.12829905634609
3-1,3,1,4.0,57.0,3.19998,33.832836,95,441.8824939727783,443.36035799980164,1.4778640270233154,55.522135972976685,4.36813522526848
3-1,3,1,4.0,57.0,3.19998,33.832836,96,446.40318393707275,450.81960892677307,4.416424989700317,52.58357501029968,13.0536647584031
3-1,3,1,4.0,57.0,3.19998,33.832836,97,450.89280700683594,455.0982530117035,4.205446004867554,52.794553995132446,12.43007238550015
3-1,3,1,4.0,57.0,3.19998,33.832836,98,455.4131820201874,459.34863805770874,3.9354560375213623,53.06454396247864,11.632060751635962
3-1,3,1,4.0,57.0,3.19998,33.832836,99,459.9117429256439,462.5578169822693,2.646074056625366,54.353925943374634,7.821023506942682
3-1,3,1,4.0,57.0,3.19998,33.832836,100,464.43388390541077,466.8099579811096,2.3760740756988525,54.62392592430115,7.022982275854299
3-1,3,1,4.0,57.0,3.19998,33.832836,101,468.93293595314026,471.0904109477997,2.157474994659424,54.842525005340576,6.3768671200351745
3-1,3,1,4.0,57.0,3.19998,33.832836,102,473.4227349758148,475.340518951416,1.9177839756011963,55.082216024398804,5.668410344321109
3-1,3,1,4.0,57.0,3.19998,33.832836,103,477.94421100616455,478.5481879711151,0.6039769649505615,56.39602303504944,1.7851798322510166
3-1,3,1,4.0,57.0,3.19998,33.832836,104,482.43286204338074,487.0785000324249,4.6456379890441895,52.35436201095581,13.731151562476729
3-1,3,1,4.0,57.0,3.19998,33.832836,105,486.9428880214691,491.33668398857117,4.393795967102051,52.60620403289795,12.986779964594309
3-1,3,1,4.0,57.0,3.19998,33.832836,106,491.4434230327606,494.53869700431824,3.095273971557617,53.90472602844238,9.148727501169624
3-1,3,1,4.0,57.0,3.19998,33.832836,107,495.952898979187,498.7907130718231,2.8378140926361084,54.16218590736389,8.387751155818297
3-1,3,1,4.0,57.0,3.19998,33.832836,108,500.47305703163147,503.0686020851135,2.5955450534820557,54.404454946517944,7.671674504265784
3-1,3,1,4.0,57.0,3.19998,33.832836,109,504.96277499198914,507.3199050426483,2.3571300506591797,54.64286994934082,6.966989260549069
3-1,3,1,4.0,57.0,3.19998,33.832836,110,509.4830160140991,510.5279860496521,1.0449700355529785,55.95502996444702,3.0886267871631525
3-1,3,1,4.0,57.0,3.19998,33.832836,111,513.9730610847473,514.7800920009613,0.8070309162139893,56.19296908378601,2.3853481162914902
3-1,3,1,4.0,57.0,3.19998,33.832836,112,518.4830219745636,523.3104619979858,4.827440023422241,52.17255997657776,14.268505375730964
3-1,3,1,4.0,57.0,3.19998,33.832836,113,523.0026760101318,526.5197010040283,3.5170249938964844,53.482975006103516,10.395300571008839
3-1,3,1,4.0,57.0,3.19998,33.832836,114,527.4926660060883,530.7681369781494,3.2754709720611572,53.72452902793884,9.681337302202977
3-1,3,1,4.0,57.0,3.19998,33.832836,115,532.033117055893,535.0486180782318,3.015501022338867,53.98449897766113,8.912941919320234
3-1,3,1,4.0,57.0,3.19998,33.832836,116,536.5026459693909,539.2981259822845,2.7954800128936768,54.20451998710632,8.262623957665497
3-1,3,1,4.0,57.0,3.19998,33.832836,117,541.0128610134125,542.5087659358978,1.4959049224853516,55.50409507751465,4.421458852829693
3-1,3,1,4.0,57.0,3.19998,33.832836,118,545.5328719615936,546.7587890625,1.225917100906372,55.77408289909363,3.6234535612278322
3-1,3,1,4.0,57.0,3.19998,33.832836,119,550.0230329036713,551.0396559238434,1.0166230201721191,55.98337697982788,3.0048412736435077
3-1,3,1,4.0,57.0,3.19998,33.832836,120,554.5428869724274,555.2884380817413,0.7455511093139648,56.254448890686035,2.2036317301746884
3-1,3,1,4.0,57.0,3.19998,33.832836,121,559.0328760147095,562.7489039897919,3.7160279750823975,53.2839720249176,10.983495368471024
3-1,3,1,4.0,57.0,3.19998,33.832836,122,563.5426030158997,566.9982919692993,3.455688953399658,53.54431104660034,10.214009116467974
3-1,3,1,4.0,57.0,3.19998,33.832836,123,568.0458400249481,571.2882640361786,3.2424240112304688,53.75757598876953,9.583660120098916
3-1,3,1,4.0,57.0,3.19998,33.832836,124,572.5528419017792,574.4884009361267,1.9355590343475342,55.064440965652466,5.720948236049541
3-1,3,1,4.0,57.0,3.19998,33.832836,125,577.0740370750427,578.7398359775543,1.6657989025115967,55.3342010974884,4.9236159289501975
3-1,3,1,4.0,57.0,3.19998,33.832836,126,581.5624690055847,583.0176410675049,1.455172061920166,55.544827938079834,4.301064391764752
3-1,3,1,4.0,57.0,3.19998,33.832836,127,586.0829100608826,587.2684590816498,1.185549020767212,55.81445097923279,3.504137284758546
3-1,3,1,4.0,57.0,3.19998,33.832836,128,590.5726790428162,594.7288730144501,4.156193971633911,52.84380602836609,12.28449773360386
3-1,3,1,4.0,57.0,3.19998,33.832836,129,595.0828080177307,599.0072999000549,3.9244918823242188,53.07550811767578,11.599653905230465
3-1,3,1,4.0,57.0,3.19998,33.832836,130,599.6217579841614,603.2673840522766,3.6456260681152344,53.354373931884766,10.775407855596955
3-1,3,1,4.0,57.0,3.19998,33.832836,131,604.1040389537811,606.4688189029694,2.3647799491882324,54.63522005081177,6.989600130442013
3-1,3,1,4.0,57.0,3.19998,33.832836,132,608.6130139827728,610.7194390296936,2.1064250469207764,54.893574953079224,6.22597835700435
3-1,3,1,4.0,57.0,3.19998,33.832836,133,613.1028909683228,614.9979770183563,1.8950860500335693,55.10491394996643,5.6013218934220275
3-1,3,1,4.0,57.0,3.19998,33.832836,134,617.6127789020538,619.2685029506683,1.655724048614502,55.3442759513855,4.893837597931495
3-1,3,1,4.0,57.0,3.19998,33.832836,135,622.1335949897766,626.7097809314728,4.576185941696167,52.42381405830383,13.52587155772625
3-1,3,1,4.0,57.0,3.19998,33.832836,136,626.6226029396057,630.9885239601135,4.3659210205078125,52.63407897949219,12.904389748786688
3-1,3,1,4.0,57.0,3.19998,33.832836,137,631.1431159973145,635.2187569141388,4.075640916824341,52.92435908317566,12.04640638705056
3-1,3,1,4.0,57.0,3.19998,33.832836,138,635.6325209140778,638.4480969905853,2.8155760765075684,54.18442392349243,8.322022063144717
3-1,3,1,4.0,57.0,3.19998,33.832836,139,640.142823934555,642.7059900760651,2.5631661415100098,54.43683385848999,7.5759718798329825
3-1,3,1,4.0,57.0,3.19998,33.832836,140,644.6963419914246,646.9778790473938,2.2815370559692383,54.71846294403076,6.743558405713427
3-1,3,1,4.0,57.0,3.19998,33.832836,141,649.1526999473572,651.2381010055542,2.0854010581970215,54.91459894180298,6.1638375754164425
3-1,3,1,4.0,57.0,3.19998,33.832836,142,653.6738250255585,655.4899299144745,1.8161048889160156,55.183895111083984,5.367876606371443
3-1,3,1,4.0,57.0,3.19998,33.832836,143,658.1628379821777,662.9679989814758,4.805160999298096,52.194839000701904,14.202655075377352
3-1,3,1,4.0,57.0,3.19998,33.832836,144,662.6727919578552,667.2292680740356,4.55647611618042,52.44352388381958,13.467615059465956
3-1,3,1,4.0,57.0,3.19998,33.832836,145,667.1731779575348,671.4781379699707,4.304960012435913,52.69503998756409,12.724206780761484
3-1,3,1,4.0,57.0,3.19998,33.832836,146,671.6866819858551,674.6804049015045,2.993722915649414,54.006277084350586,8.848572184872157
3-1,3,1,4.0,57.0,3.19998,33.832836,147,676.2026419639587,678.9583399295807,2.7556979656219482,54.24430203437805,8.145039823507402
3-1,3,1,4.0,57.0,3.19998,33.832836,148,680.6927280426025,683.1887629032135,2.496034860610962,54.50396513938904,7.377551384137475
3-1,3,1,4.0,57.0,3.19998,33.832836,149,685.221764087677,687.4699079990387,2.2481439113616943,54.751856088638306,6.6448580052872135
4-1,4,1,3.0,59.0,2.13332,31.766176,0,14.936604022979736,34.02972102165222,19.093116998672485,39.906883001327515,60.10517916501025
4-1,4,1,3.0,59.0,2.13332,31.766176,1,19.41818404197693,,,,
4-1,4,1,3.0,59.0,2.13332,31.766176,2,23.90868091583252,,,,
4-1,4,1,3.0,59.0,2.13332,31.766176,3,28.428611040115356,,,,
4-1,4,1,3.0,59.0,2.13332,31.766176,4,32.918447971343994,,,,
4-1,4,1,3.0,59.0,2.13332,31.766176,5,37.438215017318726,39.3583459854126,1.920130968093872,57.07986903190613,6.0445769994281715
4-1,4,1,3.0,59.0,2.13332,31.766176,6,41.92868399620056,42.5599250793457,0.6312410831451416,58.36875891685486,1.9871484787628877
4-1,4,1,3.0,59.0,2.13332,31.766176,7,46.43812108039856,48.93888306617737,2.5007619857788086,56.49923801422119,7.872404867928731
4-1,4,1,3.0,59.0,2.13332,31.766176,8,50.95850896835327,52.13987898826599,1.1813700199127197,57.81862998008728,3.7189557216856057
4-1,4,1,3.0,59.0,2.13332,31.766176,9,55.448211908340454,57.449755907058716,2.0015439987182617,56.99845600128174,6.3008654196156995
4-1,4,1,3.0,59.0,2.13332,31.766176,10,59.968656063079834,60.67809200286865,0.7094359397888184,58.29056406021118,2.233306079361955
4-1,4,1,3.0,59.0,2.13332,31.766176,11,64.45825600624084,67.07143998146057,2.6131839752197266,56.38681602478027,8.226309566564533
4-1,4,1,3.0,59.0,2.13332,31.766176,12,68.97924900054932,72.38840198516846,3.4091529846191406,55.59084701538086,10.732021961406813
4-1,4,1,3.0,59.0,2.13332,31.766176,13,73.46837306022644,75.58946990966797,2.1210968494415283,56.87890315055847,6.677218087066975
4-1,4,1,3.0,59.0,2.13332,31.766176,14,77.97819399833679,78.78966498374939,0.8114709854125977,58.1885290145874,2.554512653372561
4-1,4,1,3.0,59.0,2.13332,31.766176,15,82.49813795089722,84.11971807479858,1.6215801239013672,57.37841987609863,5.104738209287032
4-1,4,1,3.0,59.0,2.13332,31.766176,16,86.98801398277283,90.49870705604553,3.510693073272705,55.489306926727295,11.051670409660593
4-1,4,1,3.0,59.0,2.13332,31.766176,17,91.5080680847168,93.71101093292236,2.2029428482055664,56.797057151794434,6.934869492020589
4-1,4,1,3.0,59.0,2.13332,31.766176,18,95.9981689453125,96.91885304450989,0.9206840991973877,58.07931590080261,2.8983158035685115
4-1,4,1,3.0,59.0,2.13332,31.766176,19,100.50815606117249,102.24034404754639,1.7321879863739014,57.2678120136261,5.452932031774619
4-1,4,1,3.0,59.0,2.13332,31.766176,20,105.00920295715332,108.62021994590759,3.6110169887542725,55.38898301124573,11.36749034178452
4-1,4,1,3.0,59.0,2.13332,31.766176,21,109.51829195022583,111.84789991378784,2.3296079635620117,56.67039203643799,7.333611585990115
4-1,4,1,3.0,59.0,2.13332,31.766176,22,114.03866696357727,115.03128004074097,0.9926130771636963,58.007386922836304,3.124748402715191
4-1,4,1,3.0,59.0,2.13332,31.766176,23,118.52842998504639,120.35937595367432,1.8309459686279297,57.16905403137207,5.7638224022555615
4-1,4,1,3.0,59.0,2.13332,31.766176,24,123.04780101776123,126.74021196365356,3.692410945892334,55.307589054107666,11.623718718590283
4-1,4,1,3.0,59.0,2.13332,31.766176,25,127.53798198699951,129.94028401374817,2.4023020267486572,56.59769797325134,7.562452675287883
4-1,4,1,3.0,59.0,2.13332,31.766176,26,132.0481719970703,133.14087295532227,1.0927009582519531,57.90729904174805,3.4398252979897648
4-1,4,1,3.0,59.0,2.13332,31.766176,27,136.56747698783875,138.46960401535034,1.9021270275115967,57.0978729724884,5.987900550294743
4-1,4,1,3.0,59.0,2.13332,31.766176,28,141.05829906463623,141.68183994293213,0.6235408782958984,58.3764591217041,1.9629082150016999
4-1,4,1,3.0,59.0,2.13332,31.766176,29,145.5778510570526,148.08742499351501,2.5095739364624023,56.4904260635376,7.900144910304603
4-1,4,1,3.0,59.0,2.13332,31.766176,30,150.06832194328308,153.38913106918335,3.3208091259002686,55.67919087409973,10.453915277370083
4-1,4,1,3.0,59.0,2.13332,31.766176,31,154.58766102790833,156.59392595291138,2.0062649250030518,56.99373507499695,6.315726907145046
4-1,4,1,3.0,59.0,2.13332,31.766176,32,159.0786280632019,159.81762504577637,0.7389969825744629,58.26100301742554,2.32636431459192
4-1,4,1,3.0,59.0,2.13332,31.766176,33,163.58791399002075,165.14945793151855,1.5615439414978027,57.4384560585022,4.91574415975597
4-1,4,1,3.0,59.0,2.13332,31.766176,34,168.10838890075684,171.5278959274292,3.4195070266723633,55.58049297332764,10.764616511198462
4-1,4,1,3.0,59.0,2.13332,31.766176,35,172.6091480255127,174.7383759021759,2.129227876663208,56.87077212333679,6.702814580713801
4-1,4,1,3.0,59.0,2.13332,31.766176,36,177.12736797332764,177.91770792007446,0.7903399467468262,58.209660053253174,2.487992091798604
4-1,4,1,3.0,59.0,2.13332,31.766176,37,181.62091898918152,183.24020791053772,1.6192889213562012,57.3807110786438,5.097525498052398
4-1,4,1,3.0,59.0,2.13332,31.766176,38,186.1182849407196,189.64993691444397,3.5316519737243652,55.468348026275635,11.117649079714113
4-1,4,1,3.0,59.0,2.13332,31.766176,39,190.63777899742126,192.84998607635498,2.212207078933716,56.787792921066284,6.964033313086586
4-1,4,1,3.0,59.0,2.13332,31.766176,40,195.12829399108887,196.0581259727478,0.9298319816589355,58.070168018341064,2.9271133600057353
4-1,4,1,3.0,59.0,2.13332,31.766176,41,199.6667709350586,201.36000800132751,1.693237066268921,57.30676293373108,5.330314439701275
4-1,4,1,3.0,59.0,2.13332,31.766176,42,204.1384699344635,207.75947904586792,3.621009111404419,55.37899088859558,11.398945568407159
4-1,4,1,3.0,59.0,2.13332,31.766176,43,208.6586630344391,210.97074699401855,2.3120839595794678,56.68791604042053,7.278445978450374
4-1,4,1,3.0,59.0,2.13332,31.766176,44,213.14835906028748,216.2984459400177,3.1500868797302246,55.849913120269775,9.916481227486193
4-1,4,1,3.0,59.0,2.13332,31.766176,45,217.65803790092468,219.49784803390503,1.8398101329803467,57.16018986701965,5.791726813389016
4-1,4,1,3.0,59.0,2.13332,31.766176,46,222.17822790145874,229.08017301559448,6.901945114135742,52.09805488586426,21.727340156195513
4-1,4,1,3.0,59.0,2.13332,31.766176,47,226.66805505752563,,,,
4-1,4,1,3.0,59.0,2.13332,31.766176,48,231.1884479522705,234.4084119796753,3.219964027404785,55.780035972595215,10.1364546598394
4-1,4,1,3.0,59.0,2.13332,31.766176,49,235.67802906036377,237.63673901557922,1.958709955215454,57.041290044784546,6.166023745557079
4-1,4,1,3.0,59.0,2.13332,31.766176,50,240.19874501228333,240.81930899620056,0.6205639839172363,58.379436016082764,1.9535369441925785
4-1,4,1,3.0,59.0,2.13332,31.766176,51,244.68861198425293,246.15138292312622,1.462770938873291,57.53722906112671,4.6048065051118865
4-1,4,1,3.0,59.0,2.13332,31.766176,52,249.19871592521667,252.5281720161438,3.329456090927124,55.670543909072876,10.481135944493678
4-1,4,1,3.0,59.0,2.13332,31.766176,53,253.71806597709656,255.75716090202332,2.039094924926758,56.96090507507324,6.419075827467423
